,0,1,2,3,4,5
0,0.0,0.0,0.0,4.769056248608823,9.863877157769338,0.0
1,9.15,5.314,5.812,32.01676980552844,46.726239583069,5.246162415
2,0.057,0.234,0.353,26.04120483056596,51.53520233848482,1.881361008
3,0.059,0.095,0.308,30.057972827209156,53.847713023452606,0.842094421
4,0.773,0.908,2.015,7.97985318694766,13.697901004453438,0.771284103
5,0.371,0.626,0.916,6.817913996106032,12.787735047253253,0.326633453
6,0.029,0.101,0.127,8.193333845656719,13.82498639144793,0.408887863
7,0.017,0.028,0.065,8.134547793949457,11.805377182133219,0.222921371
8,0.935,2.426,2.813,7.737551001970218,11.614720580519782,1.41453743
9,0.018,0.057,0.134,8.095714696024174,14.066450690235271,0.396490097
10,0.017,0.025,0.077,6.108224073590681,12.198339762362377,0.220537186
11,0.371,2.55,2.081,32.77482063846048,54.633770673251355,0.848770142
12,0.024,0.221,0.34,31.568644343235366,53.867202108316356,1.650571823
13,0.73,2.057,2.048,32.941167779205045,55.78263720456224,0.85401535
14,0.024,0.29,0.35,33.7153856319708,56.051445272914485,1.626968384
15,0.411,0.682,1.302,33.591593877351464,52.59525468257126,1.176834106
16,0.023,0.11,0.388,32.77895168226669,50.48818385398845,0.784397125
17,0.96,2.466,2.641,8.17631670938286,13.962158694555214,0.710964203
18,0.02,0.06,0.139,6.109874818124233,12.300450996969008,0.397205353
19,0.018,0.027,0.072,7.2258916740885875,13.153663761979278,0.218868256
20,1.026,2.578,2.774,6.976807713176355,14.007559975047434,1.38759613
21,0.014,0.057,0.141,6.590821732537147,13.94560097605538,0.397443771
22,0.015,0.026,0.084,6.924427857850997,12.922781451016652,0.219106674
23,0.358,3.356,2.005,31.369861374205286,56.07263997930694,0.841140747
24,0.025,0.224,0.358,31.137867749988345,47.63292230376307,1.250505447
25,0.159,0.33,0.735,28.139911041829357,49.30370123432341,1.137971878
26,0.023,0.118,0.463,30.977268873560607,50.488365924790166,0.781774521
27,0.8,2.163,2.656,8.073643541497816,13.664513025723075,0.705242157
28,0.015,0.147,0.153,6.612335392662175,11.580687108070029,0.386714935
29,0.015,0.029,0.074,6.564489341969323,12.605561333268476,0.217199326
30,0.884,1.957,2.819,6.790781576358757,13.694561144974221,1.368522644
31,0.016,0.058,0.136,6.990060679161635,12.424500148293333,0.392913818
32,0.014,0.026,0.082,7.509092357094236,13.469156036772832,0.218868256
33,0.353,1.928,2.086,33.6673765238668,49.51066014843316,0.839233398
34,0.028,0.222,0.347,33.801159968462805,47.410239076384876,1.25169754
35,0.139,0.376,0.756,28.824942195856313,48.93740007921423,1.137256622
36,0.024,0.114,0.406,24.39497194871825,46.80959194334242,0.782012939
37,0.994,4.294,4.236,14.533154749004728,25.967541920478386,1.302957535
38,0.02,0.117,0.238,14.647484935354111,27.945426135488127,0.67782402
39,0.018,0.053,0.167,15.70753556195447,23.71408444491362,0.40602684
40,2.384,5.123,5.29,4.120726021974627,6.373629869010213,3.595590591
41,0.778,0.035,0.09,3.597839038991309,6.340924642345189,0.279426575
42,0.009,0.014,0.09,3.6284397125778893,6.917734187045924,0.125408173
43,0.585,2.954,1.979,14.564445059848422,26.785051429889457,0.734329224
44,0.05,0.117,0.183,14.00073388289963,26.086821119838906,0.70977211
45,0.584,4.237,4.205,16.98732027444518,23.609559911600382,1.449584961
46,0.016,0.117,0.214,15.44984872499999,23.80337960983504,0.711202621
47,0.064,0.164,0.407,15.177634530631108,26.074577459666234,0.586748123
48,0.014,0.061,0.238,13.372914523066289,23.973532460234136,0.405073166
49,0.517,2.062,2.197,3.8277108595966065,6.164535796704301,0.687360764
50,0.012,0.034,0.102,3.6428182650135463,5.811267088813228,0.264406204
51,0.012,0.015,0.048,3.479673772530779,6.5850861992775345,0.123262405
52,0.446,2.307,2.304,3.837626689896005,6.221121598115193,0.824689865
53,0.011,0.032,0.08,4.235509029049611,5.932914195349684,0.271081924
54,0.011,0.014,0.059,3.723729992339912,6.639523083810802,0.123500824
55,0.282,2.946,2.026,14.33229137165692,25.002373976969707,0.733613968
56,0.015,1.744,0.204,14.670108323706904,23.568563436012553,0.708341599
57,0.109,0.314,0.386,16.995819903292436,25.559483692335103,0.586032867
58,0.013,0.064,0.224,12.939895658186904,26.92375734355101,0.403881073
59,0.511,2.443,2.195,3.4566129642580066,5.807718164684289,0.690460205
60,0.011,0.034,0.102,3.3766121610863493,5.963835357146848,0.261545181
61,0.012,0.015,0.05,3.970073051864166,5.797830256078748,0.123023987
62,0.477,2.022,2.191,3.7115696434983247,7.034230642186456,0.803232193
63,0.011,0.013,0.09,4.098183901422076,5.840539289717979,0.259876251
64,0.011,0.005,0.143,3.9320702435062174,6.977200811697017,0.123262405
65,0.288,0.589,1.965,16.182842115354312,28.028327564962172,0.731468201
66,0.015,0.05,0.23,14.652295698956566,24.409972261157115,0.700473785
67,0.1,0.108,0.403,13.710012144940125,24.368909574448455,0.585794449
68,0.013,0.045,0.235,16.910734883594547,25.923144382499917,0.404119492
69,0.519,0.796,2.233,3.5287113406706507,6.759335414929885,0.687837601
70,0.012,0.012,0.132,3.7645614950085773,5.983236259408037,0.257015228
71,0.011,0.005,0.054,3.5977116886088685,5.798242823109656,0.121831894
72,0.442,0.767,2.207,3.764589682862275,6.925777049899124,0.800609589
