,cloud_time,edge_time,tran_time,wait_time_1,wait_time_2
0,0.028057336807250977,0.022,0.024002216773516643,0.054080157157630024,0.03768587112426758
1,0.012039422988891602,0.022,0.02695051404302817,0.09880230834382045,0.05871915817260742
2,0.018570899963378906,0.0,0.05620189686569824,0.09840876151411909,0.027730226516723633
3,0.019740819931030273,0.0,0.04265885465040401,0.14523166017108471,0.06758570671081543
4,0.009320259094238281,0.022,0.05970416874783158,0.06997584181230854,0.07356119155883789
5,0.009113311767578125,0.022,0.02567354505486153,0.0644028274826888,0.055570125579833984
6,0.018455982208251953,0.0,0.03737498663575303,0.1035874945603738,0.03493022918701172
7,0.012509346008300781,0.022,0.030140463710366768,0.07228456735722888,0.04574394226074219
8,0.024305105209350586,0.0,0.04894102355923103,0.062434974388645946,0.029539823532104492
9,0.012544870376586914,0.022,0.03320326586364624,0.047225889595675176,0.02980518341064453
10,0.01888585090637207,0.0,0.04678825085185421,0.0605116103930057,0.03270578384399414
11,0.013080120086669922,0.022,0.04420777441279796,0.06235480031250155,0.043288230895996094
12,0.019249916076660156,0.0,0.06282359606746128,0.07378626862795871,0.03293585777282715
13,0.01769876480102539,0.0,0.03838765554459221,0.08943016148864609,0.04308462142944336
14,0.008493900299072266,0.022,0.02610064988338218,0.05082478334428875,0.035361528396606445
15,0.008359670639038086,0.022,0.026634229516147266,0.05095929980163775,0.018616199493408203
16,0.0083465576171875,0.022,0.034803111414971166,0.0008283970174758556,0.007979154586791992
17,0.03195023536682129,0.0,0.05257906520991442,0.0731253311365658,0.02542281150817871
18,0.021433353424072266,0.0,0.05621713353242288,0.0833683444730022,0.06011080741882324
19,0.011446714401245117,0.022,0.03354099685072729,0.01869654185922863,0.029176712036132812
20,0.024364709854125977,0.0,0.05155092354433599,0.08622571211809144,0.06425642967224121
21,0.022683382034301758,0.0,0.057337222930022615,0.06782985697943883,0.06109118461608887
22,0.018407583236694336,0.0,0.04340291685058897,0.10397074631856842,0.06416773796081543
23,0.012093544006347656,0.022,0.033548507081619904,0.007267358273087832,0.012712717056274414
24,0.023740053176879883,0.0,0.049599388085186574,0.08344107763227285,0.02742767333984375
25,0.012102127075195312,0.022,0.03372840242939537,0.05882351187872434,0.043628692626953125
26,0.020444869995117188,0.0,0.041037249215756265,0.09454528536683701,0.045723676681518555
27,0.012534379959106445,0.022,0.026485286421066973,0.08144314690586253,0.039777517318725586
28,0.013550043106079102,0.022,0.035841302888793836,0.016546235846494693,0.027820587158203125
29,0.019805908203125,0.0,0.06463654295666427,0.02934683795742052,0.016870498657226562
30,0.019197702407836914,0.0,0.08358823802529382,0.04872466550844866,0.010882377624511719
31,0.019182682037353516,0.0,0.10283714468895308,0.025210414939679043,0.0048542022705078125
32,0.01857590675354004,0.0,0.04148190348706149,0.10150383345330288,0.016152381896972656
33,0.01185297966003418,0.022,0.04749440811555418,0.013331208636897747,0.02585577964782715
34,0.0172426700592041,0.0,0.05014178352025902,0.10383544657699695,0.02730393409729004
35,0.008125066757202148,0.022,0.03026313623062507,0.05739625899476783,0.020288944244384766
36,0.018065214157104492,0.0,0.043906997036536666,0.0370181282682677,0.018909931182861328
37,0.011631488800048828,0.022,0.04041242843502401,0.05837601518031186,0.02816176414489746
38,0.01916813850402832,0.0,0.0482645792905354,0.0765565219449647,0.03187918663024902
39,0.0127410888671875,0.022,0.06666109220241959,0.000945711005922778,0.026939868927001953
40,0.02370166778564453,0.0,0.06474816501468598,0.011347806239731459,0.016010284423828125
41,0.019839048385620117,0.0,0.04713097515821543,0.07914475445950911,0.015662670135498047
42,0.012846708297729492,0.022,0.03959922762854525,0.014149093164635418,0.027059078216552734
43,0.020127058029174805,0.0,0.0945724679070903,0.06533092607389417,0.0322566032409668
44,0.011898040771484375,0.022,0.0449761942632383,0.009886609632174782,0.028904199600219727
45,0.0214540958404541,0.0,0.09855012518909864,0.0002515011585321053,0.031516075134277344
46,0.011508941650390625,0.022,0.02600611641612812,0.052449104142489135,0.04427361488342285
47,0.018245935440063477,0.0,0.07397355035868411,0.035613577441904576,0.03166961669921875
48,0.013036727905273438,0.022,0.025353529607145413,0.03497666917121471,0.026233673095703125
49,0.011929035186767578,0.022,0.024052536914918522,0.05103739250297203,0.028507232666015625
50,0.022278785705566406,0.0,0.07002029469310103,0.08518359543670029,0.030216693878173828
51,0.021013736724853516,0.0,0.03666711384902064,0.10746262419959166,0.04400157928466797
52,0.012012481689453125,0.022,0.045726895039852535,0.019069554578705898,0.010396480560302734
53,0.019161462783813477,0.0,0.03899558932101789,0.08734106341003829,0.0423581600189209
54,0.01160287857055664,0.022,0.06277844909828474,-0.02932182071898886,0.009375810623168945
