,0
0,0.110955293627402
1,0.1436530319419687
2,0.14032634649491166
3,0.11061569574397973
4,0.12896314366728232
5,0.09956425214832344
6,0.128669798152881
7,0.12189324103180597
8,0.10568023984698836
9,0.09172860557908208
10,0.08516269579384107
11,0.09966590636895148
12,0.12873271174082956
13,0.09168988949950077
14,0.12888503275084406
15,0.10227063000199933
16,0.09773237550940667
17,0.10396544200098212
18,0.09972031634871736
19,0.09503701069916098
20,0.09588863450619858
21,0.053488550111462585
22,0.08286656046405744
23,0.08420386610293418
24,0.10118717857615869
25,0.12650344013046083
26,0.127004137869636
27,0.09781982315422162
28,0.10438690514932006
29,0.114495075885573
30,0.09016451827016846
31,0.10189110287363556
32,0.1040471978097386
33,0.08347373851743041
34,0.08408413418992759
35,0.08708059250211712
36,0.13268175030600912
37,0.13658792756457938
38,0.09027186977012432
39,0.11673339719894446
40,0.10237200235054328
41,0.1135318968637845
42,0.07508324832500393
43,0.06987510492487797
44,0.10049878365789863
45,0.07975455109389051
46,0.0840636667117022
47,0.07562918070628573
48,0.042888640373749086
49,0.10140977670594173
50,0.10778525548734855
51,0.09421158229368004
52,0.09587145315615533
53,0.1042902004143055
54,0.11320442152531726
55,0.10489193857581938
56,0.1077197634609346
57,0.09482240206836773
58,0.08905898298145794
59,0.08902490650463177
60,0.08483732622180867
61,0.06100620886130677
62,0.10273127883348682
63,0.11988791062533224
64,0.12731875803962406
65,0.11856205534694775
66,0.12043379901267515
67,0.09589177912996627
68,0.11391255218804965
69,0.10943980386277047
70,0.10572630416916826
71,0.08671001331284416
72,0.05277381402685787
73,0.08215085948528908
74,0.057131375392269174
75,0.080431424150018
76,0.13418317302222757
77,0.09933918980612177
78,0.10388026237817483
79,0.11613758872499899
80,0.11852410306596052
81,0.11481116862096728
82,0.10747301090081532
83,0.08853650336373653
84,0.07195884740257612
85,0.09579318783611515
86,0.08671547388673487
87,0.07482386039629124
88,0.04616932589369472
89,0.10559172495922567
90,0.11066999811858987
91,0.10935385605219289
92,0.12280282770828992
93,0.10687260536940672
94,0.10995045515091123
95,0.10848179057580186
96,0.09992668109970049
97,0.08876914082318588
98,0.08979057947581
99,0.07924165176291147
100,0.08433135301239732
101,0.07043410367868158
102,0.10565429323574495
103,0.12544438678066638
104,0.10244850165933052
105,0.1235230420614175
106,0.12056480507395365
107,0.11749674695869748
108,0.10363855616282688
109,0.10647712617630604
110,0.09997160346155018
111,0.08890772096625582
112,0.0863592833480854
113,0.06386775148537138
114,0.04143242764990125
115,0.12616022162253077
116,0.11837743613100268
117,0.10630302215509255
118,0.13315893442201054
119,0.11808937448908033
120,0.10107036066438149
121,0.11771007864013822
122,0.10510944229295135
123,0.10247662317376745
124,0.06197158600151709
125,0.09267023028487623
126,0.08753067459736004
127,0.09164968232943008
128,0.08292666198427968
129,0.11274338989332532
130,0.1321048947335878
131,0.11645156164465195
132,0.097433831817415
133,0.11271463497640587
134,0.0940753721526229
135,0.08059530064768561
136,0.09366726913568776
137,0.058073733351539855
138,0.057400987890612855
139,0.052214571584247416
140,0.03736142353177449
141,0.1375127518767682
142,0.1354372032578549
143,0.13053067323530076
144,0.08671126458509876
145,0.07838643350920749
146,0.10860401676196454
147,0.08214079112822492
148,0.0970770286809324
149,0.09626438630610806
150,0.0911789895767559
151,0.05204389732625446
152,0.08292014953544186
153,0.040470564766666745
154,0.06976394340345456
155,0.08962659927089214
156,0.1238066905741736
157,0.11894250030753371
158,0.07926706476479357
159,0.09270656898864713
160,0.09318110554907018
161,0.08371586693118482
162,0.09103231970581434
163,0.07629093515721913
164,0.08612525031911425
165,0.08465412898396442
166,0.07896815646200206
167,0.11270789108047363
168,0.13493997590471077
169,0.1260838896191498
170,0.08697946688593942
171,0.12440179800286785
172,0.1182163836579935
173,0.11391435709416478
174,0.10363256115892305
175,0.06799903904052214
176,0.09247902299636115
177,0.0725129763982838
178,0.04902425889955998
179,0.05994504910505086
180,0.056639934956907674
181,0.12639843434699516
182,0.12880995240898505
183,0.1276241214536017
184,0.08302609391698464
185,0.09313064975654922
186,0.10492482577635034
187,0.10313015978205683
188,0.1028727951966792
189,0.061023895094422353
190,0.07337059491864045
191,0.06379553384485379
192,0.0731594548382876
193,0.0394155885842249
194,0.14371615025673223
195,0.13093859343944586
196,0.1330675769621995
197,0.12758773665167544
198,0.11577301979477721
199,0.1022194981822881
200,0.09032725694400066
201,0.10749805982229632
202,0.06777998719277234
203,0.06689650050909898
204,0.0887235484203935
205,0.06376502241391514
206,0.08536160459672389
207,0.1175331322525563
208,0.11334526000302514
209,0.12975565328768382
210,0.11388212151241205
211,0.1163744379577568
212,0.09495551286235951
213,0.08713582351328576
214,0.08347829315343168
215,0.0959395782279864
216,0.08568025779337354
217,0.09684900671598122
218,0.06565154763418271
219,0.08796290006869129
220,0.08255729654007712
221,0.10967188759964269
222,0.13386802299816164
223,0.1064648815139389
224,0.11719967103250535
225,0.08482599714009845
226,0.07460419089010405
227,0.10340686932609852
228,0.10672836517742938
229,0.07480056977057534
230,0.08584271525671457
231,0.08522061417623827
232,0.08356305523174873
233,0.08032574390053701
234,0.10723311188952585
235,0.10766782587498684
236,0.1083830950136153
237,0.09417312341556085
238,0.11341400069574721
239,0.07675382853952491
240,0.07750847365045645
241,0.09041566781483311
242,0.09842772112994537
243,0.0909222903844132
244,0.05960295968056416
245,0.08834877176074027
246,0.08140434142609423
247,0.05909661307834743
248,0.1164595756871607
249,0.1035408390804656
250,0.1109860195973906
251,0.100938810207795
252,0.09570894980943787
253,0.06603126547382844
254,0.07421879689987798
255,0.09758810921209068
256,0.06850611988504945
257,0.06308792502891263
258,0.038202258057196445
259,0.0770550315757578
260,0.10938168514650849
261,0.12381820149344301
262,0.11737311180270199
263,0.11037903932231982
264,0.11563212386280614
265,0.09317404927976955
266,0.08218794359167586
267,0.05842518119178596
268,0.07983837590555459
269,0.06064366598744862
270,0.0690375792458306
271,0.07781232091936731
272,0.13316113166490215
273,0.1328618534442606
274,0.12300955054456521
275,0.12940417908565147
276,0.12687076433219624
277,0.1191472742012253
278,0.10991094023438192
279,0.09335973921954047
280,0.1009771223425508
281,0.0959880494004412
282,0.09531701900400853
283,0.08297787479480259
284,0.07496406343012366
285,0.05418861578463972
286,0.12073221662707764
287,0.08894238192920663
288,0.11270286706889146
289,0.10168232182629597
290,0.10483619728576393
291,0.08435788895148344
292,0.08028974514194237
293,0.08561323857193852
294,0.06780762549949465
295,0.09062913928674957
296,0.04774205858341358
