,0
0,0.15070284176760862
1,0.14168558554054392
2,0.12454327914764177
3,0.148597510563789
4,0.1372288254730654
5,0.14467537232718294
6,0.1365967971876516
7,0.13657923968774793
8,0.1444694395662136
9,0.11098432479168825
10,0.0986767735567616
11,0.13203335105350103
12,0.13181867692661753
13,0.12602366746888322
14,0.1332735456325188
15,0.13060389945859124
16,0.11469668221864165
17,0.1272348793713559
18,0.12511778307736116
19,0.08360519220915424
20,0.12284972914363218
21,0.12530139957008443
22,0.11308898559475491
23,0.08718606293714076
24,0.11131703025064696
25,0.11691949028749016
26,0.10627723646665654
27,0.11661959742350092
28,0.0989120361427483
29,0.10606979289803052
30,0.09148240807430574
31,0.10969219379343237
32,0.0793553877219331
33,0.10728173238551125
34,0.17293608684666717
35,0.17482315316822883
36,0.17610346265442917
37,0.18009233407063968
38,0.1432880734153525
39,0.16809526702706806
40,0.16330135114018546
41,0.16457994943476137
42,0.13381199231442387
43,0.15634183251391887
44,0.15205683899606195
45,0.12758296061876997
46,0.14936239448987038
47,0.15292618196565394
48,0.15612846787715265
49,0.14535542678430113
50,0.13307276332142012
51,0.14883274092613077
52,0.12341344834201715
53,0.14305788859646656
54,0.11076321809031806
55,0.13536517919361032
56,0.10209568265015728
57,0.13756732929652793
58,0.11214885390727355
59,0.13863762825677522
60,0.13230939073012737
61,0.1363232686925867
62,0.1294581289066979
63,0.0960847312317999
64,0.08875966237635838
65,0.1257252250008309
66,0.11748055714773556
67,0.1728051993295704
68,0.18694005670288033
69,0.17355701875354534
70,0.18114863450801236
71,0.19130452537267512
72,0.18391314306888817
73,0.185098712818266
74,0.16001029269961117
75,0.16268106704422527
76,0.18395395469743206
77,0.17146388452218456
78,0.16106349662231273
79,0.17124051769970774
80,0.1749651380605086
81,0.1634525833618284
82,0.16501385777851837
83,0.15048609577295466
84,0.15589242894824185
85,0.16805204560034476
86,0.17191755518100843
87,0.15322683332247813
88,0.1658608245108817
89,0.1676308312562349
90,0.14404085252179008
91,0.160422229675576
92,0.14070294661414323
93,0.13223820906561873
94,0.11952519278036204
95,0.1407226388092982
96,0.12520385225309338
97,0.11543361808230451
98,0.11293060998254395
99,0.11699066940337575
100,0.11788595221150835
101,0.14875956040598695
102,0.14826426062205347
103,0.11654449036937276
104,0.11435422595563352
105,0.12960643988100232
106,0.11737440147828183
107,0.1098459235619925
108,0.13010497479429678
109,0.17838349239401985
110,0.1775826091162392
111,0.1758389056818455
112,0.17571357142666752
113,0.17071682130937876
114,0.17929000315193588
115,0.17580808951958235
116,0.17065330189593775
117,0.16916021366108974
118,0.17139554462166817
119,0.130936674587261
120,0.13810639017634033
121,0.15447783552062078
122,0.16046419837085169
123,0.1589973031442408
124,0.15617666066245012
125,0.11714807637913133
126,0.15436534602312324
127,0.15350412217044038
128,0.13814202270747733
129,0.14886057611888023
130,0.12132253532218315
131,0.1522403767824257
132,0.1460723188522746
133,0.13528577755949464
134,0.12509207917850187
135,0.14211276936362016
136,0.13284800079711084
137,0.13049069935833285
138,0.13746765769904434
139,0.12569856651776803
140,0.13220165576601442
141,0.12546577992823035
142,0.11946126414424535
143,0.13162052654221146
144,0.09715233163135396
145,0.11740336187394448
146,0.11511012865779717
147,0.12340464372794777
148,0.11773683664461418
149,0.1369024146696782
150,0.14332458054059216
151,0.16862063292630905
152,0.1673111646262388
153,0.15550314141034333
154,0.17011479966800358
155,0.16037254005913382
156,0.1385789153160864
157,0.16048824331526673
158,0.1430547265676205
159,0.15876938264417378
160,0.1408136452151224
161,0.14588920323636895
162,0.12102288400585666
163,0.13977914144462286
164,0.14602944164237486
165,0.14171166536131358
166,0.12656665950120602
167,0.1470631280500287
168,0.14267508223510578
169,0.12320304532201651
170,0.10890355915489776
171,0.14713005742671836
172,0.10706431025205178
173,0.1121099395025875
174,0.10352358968031113
175,0.12946320485326826
176,0.12085045009525659
177,0.12740162126671012
178,0.12240374589292119
179,0.1250297905637309
180,0.11453885330009567
181,0.13065751566815528
182,0.10825025875388654
183,0.1159710620303139
184,0.10261311593038723
185,0.11786918016146321
186,0.09633231929877309
187,0.1119804425313421
188,0.10928519846311163
189,0.11362131362666511
190,0.11134755455774525
191,0.09914055318294929
192,0.11493591584120519
193,0.08884424866370008
194,0.17847672257044522
195,0.1972081110305878
196,0.1936238403628041
197,0.20183484210377822
198,0.19954592885446518
199,0.16769567168481475
200,0.19261610269896773
201,0.1962785819937289
202,0.19244460561399518
203,0.1904729909817514
204,0.1969213911801701
205,0.17636749795976658
206,0.18817592828457957
207,0.17955422737673266
208,0.18264549687454804
