,cloud_time,edge_time,tran_time,wait_time_1,wait_time_2
0,0.007931232452392578,0.0,0.009118327215265645,0.011625554899106803,0.007180452346801758
1,0.007931232452392578,0.0,0.009373424702610097,0.01183880663078941,0.0058667659759521484
2,0.007931232452392578,0.0,0.009995323197170891,0.019269127580837486,0.005620002746582031
3,0.007931232452392578,0.0,0.021423494838062995,0.0062210326494434795,0.004423618316650391
4,0.015676498413085938,0.0,0.00956178147306169,0.018604567092741914,0.019168853759765625
5,0.015676498413085938,0.0,0.012119971648273574,0.022402250330595244,0.016674518585205078
6,0.015676498413085938,0.0,0.01039509900885538,0.015098787055683946,0.0158388614654541
7,0.015676498413085938,0.0,0.01859383707967978,0.01807205914066983,0.014986991882324219
8,0.015676498413085938,0.0,0.011899453893784778,0.009916253063770664,0.01247096061706543
9,0.015676498413085938,0.0,0.011635779027054365,0.014837716332494151,0.012195348739624023
10,0.015676498413085938,0.0,0.01145873674825329,0.024102336317781532,0.010211944580078125
11,0.015676498413085938,0.0,0.01553347738661716,0.009372514948042697,0.009179115295410156
12,0.015676498413085938,0.0,0.02118531496968328,-0.003438413411152582,0.00846242904663086
13,0.015676498413085938,0.0,0.011531729664242214,0.015724420374644832,0.008677959442138672
14,0.015676498413085938,0.0,0.010690232814642125,0.01870725177195648,0.006871700286865234
15,0.01582193374633789,0.0,0.022689486730836345,0.01815881612679896,0.02860879898071289
16,0.01582193374633789,0.0,0.010055989987157062,0.033805549812798055,0.027762889862060547
17,0.01582193374633789,0.0,0.01341859649043322,0.038030190083113986,0.026724576950073242
18,0.01582193374633789,0.0,0.008850798413929148,0.031053460816202368,0.025996685028076172
19,0.01582193374633789,0.0,0.013751315239193148,0.026284927984585055,0.02579665184020996
20,0.01582193374633789,0.0,0.025113706698943125,0.008688791895001505,0.02186441421508789
21,0.01582193374633789,0.0,0.008998404327205072,0.030283817490891346,0.023341655731201172
22,0.01582193374633789,0.0,0.017619567975434902,0.014064025438602523,0.02149200439453125
23,0.01582193374633789,0.0,0.009357675195243926,0.022825646559325022,0.02061629295349121
24,0.01582193374633789,0.0,0.02138599744689519,0.01733674850516307,0.019536733627319336
25,0.01582193374633789,0.0,0.013209059091509247,0.02113646500495784,0.01873302459716797
26,0.01549983024597168,0.0,0.018455228395253008,0.04178396794883885,0.0413212776184082
27,0.01549983024597168,0.0,0.010629291382093377,0.050567687500428594,0.04114961624145508
28,0.01549983024597168,0.0,0.019285494079422927,0.040070690512651747,0.03969120979309082
29,0.01549983024597168,0.0,0.02214033803254474,0.039567541515280566,0.038445234298706055
30,0.01549983024597168,0.0,0.010595412554166645,0.04077685168670639,0.035514116287231445
31,0.01549983024597168,0.0,0.00970345730609021,0.039294598007778264,0.03446030616760254
32,0.01549983024597168,0.0,0.00969051104773288,0.042671086637935306,0.030412912368774414
33,0.01549983024597168,0.0,0.01692250071031271,0.02419555972882742,0.02879619598388672
34,0.01549983024597168,0.0,0.013064925376253703,0.038886652918476566,0.028428077697753906
35,0.01549983024597168,0.0,0.009594641705805311,0.030602312285957632,0.027226924896240234
36,0.01549983024597168,0.0,0.023142597175612303,0.01815714621878351,0.027205467224121094
37,0.015379905700683594,0.0,0.023836600470797067,0.036475557786429774,0.04962611198425293
38,0.015379905700683594,0.0,0.0090284251817651,0.050289182512011255,0.04811596870422363
39,0.015379905700683594,0.0,0.010099389012605322,0.05844826010045852,0.04796957969665527
40,0.015379905700683594,0.0,0.013136813850804209,0.04633212828720106,0.046076297760009766
41,0.015379905700683594,0.0,0.021431380079146155,0.041236960597056484,0.044924259185791016
42,0.015379905700683594,0.0,0.008953932853132267,0.054309737534409444,0.04393887519836426
43,0.015379905700683594,0.0,0.01776613859662892,0.044743223902366604,0.0421900749206543
44,0.015379905700683594,0.0,0.009265899176726815,0.047763848640834446,0.040268659591674805
45,0.015379905700683594,0.0,0.015580640280200325,0.039253902730051374,0.03995227813720703
46,0.015379905700683594,0.0,0.009349398019028109,0.04675774784389981,0.03993344306945801
47,0.015379905700683594,0.0,0.02492145323644318,0.036332177429942464,0.036615848541259766
48,0.015795469284057617,0.0,0.010793716683615862,0.06455690555664749,0.05790305137634277
49,0.015795469284057617,0.0,0.019356197257774377,0.0591647143574473,0.05748128890991211
50,0.015795469284057617,0.0,0.012554153118575329,0.06811143731411237,0.05673980712890625
51,0.015795469284057617,0.0,0.009879210896598847,0.06764895937897071,0.05424904823303223
52,0.015795469284057617,0.0,0.010163809828880667,0.06701316053965455,0.053362369537353516
53,0.015795469284057617,0.0,0.011083510885192636,0.05909094406204857,0.05303502082824707
54,0.015795469284057617,0.0,0.010543094367992672,0.05487072423916956,0.05150103569030762
55,0.015795469284057617,0.0,0.02093620829291007,0.04668079638917845,0.051900625228881836
56,0.015795469284057617,0.0,0.023539357307648084,0.04761820235206787,0.04982161521911621
57,0.015795469284057617,0.0,0.008899116467447166,0.0651484770739656,0.05020856857299805
58,0.015795469284057617,0.0,0.011627213989409402,0.051664619347991894,0.0491178035736084
59,0.015178680419921875,0.0,0.01267965788621047,0.07242191461578762,0.07053494453430176
60,0.015178680419921875,0.0,0.013969267870641826,0.08040784244958034,0.06930923461914062
61,0.015178680419921875,0.0,0.02415781255512789,0.0539505512204117,0.06845641136169434
62,0.015178680419921875,0.0,0.019204360545374537,0.07178546021374847,0.06685328483581543
63,0.015178680419921875,0.0,0.009087272091176532,0.06967394814106627,0.06484532356262207
64,0.015178680419921875,0.0,0.009858157959499783,0.06563393014857662,0.06303286552429199
65,0.015178680419921875,0.0,0.013197510926818859,0.06295415586092473,0.06049466133117676
66,0.015178680419921875,0.0,0.01574019174039337,0.06048468909275098,0.05968189239501953
67,0.015178680419921875,0.0,0.014570192806312823,0.06851532503107871,0.05810809135437012
68,0.015178680419921875,0.0,0.015918256661001134,0.05111793451980763,0.05539703369140625
69,0.015178680419921875,0.0,0.014650800266215132,0.06214352261866484,0.05407834053039551
70,0.015425920486450195,0.0,0.014444183282914535,0.08248542044169067,0.07491350173950195
71,0.015425920486450195,0.0,0.01538479423836455,0.07939262086466406,0.0736539363861084
