,0
0,0.1424004718650612
1,0.13532268555261415
2,0.12359664569309949
3,0.05801790888058641
4,0.04759965316276319
5,0.0895923037336572
6,0.0771071965364167
7,0.06399549750617894
8,0.0869993074448879
9,0.07703455231881315
10,0.0665106404497911
11,0.10801497308151953
12,0.09615611051255575
13,0.08520384735535236
14,0.017964214893428098
15,0.009841663292539547
16,0.1433662165534953
17,0.1313613296795847
18,0.06727653937906053
19,0.11032123896341392
20,0.09829054968405057
21,0.08494358332768455
22,0.02074957508683382
23,0.06400169213442614
24,0.12817307827153662
25,0.06397448958018083
26,0.10754845646528288
27,0.04209687347003027
28,0.031520753085335564
29,0.021017009457470908
30,0.06302204608930993
31,0.07838399965727232
32,0.12318934046509933
33,0.057768118686255844
34,0.04733525473245127
35,0.08954137902499801
36,0.02495030225022144
37,0.06816362934228207
38,0.003069924280522907
39,0.07481794176636507
40,0.11728445854020947
41,0.05249182083570398
42,0.041885163241866565
43,0.031293191035705
44,0.02075140106143278
45,0.06361734858341242
46,0.12897604671856908
47,0.11992154807345554
48,0.05463179317047335
49,0.044151906387957136
50,0.033746153306699826
51,0.023148052919813727
52,0.012566748037622418
53,0.0840722628880586
54,0.07363286236718584
55,0.06309335057541347
56,0.10568378599382436
57,0.04094867576443412
58,0.030400118204504972
59,0.07315828829025907
60,0.06191717083984334
61,0.0835669547769202
62,0.1267802696680846
63,0.11558681575876929
64,0.10413002818557313
65,0.03965238209487534
66,0.029101145309244267
67,0.01839412529851197
68,0.0079540463026317
69,0.13834339849546481
70,0.1264301987196815
71,0.11460591364094777
72,0.10384919677246092
73,0.03856192105607734
74,0.02807033647031283
75,0.07086600326089591
76,0.13246554833755614
77,0.06756261233409962
78,0.11041810313287813
79,0.04566891966137361
80,0.03529417348292401
81,0.07797083436405462
82,0.013524356668415982
83,0.12788564352118356
84,0.0628177895118636
85,0.0522022668569959
86,0.04173131271642532
87,0.08381325122310918
88,0.01994699691891864
89,0.06353585993498542
90,0.1331847985087506
91,0.0682646886525511
92,0.11142118764029826
93,0.04615181503939916
94,0.08941014211043466
95,0.024378238682377578
96,0.013940787661570692
97,0.00330393811970502
98,0.0797316516637642
99,0.06953546603734742
100,0.11177051802605387
101,0.04752479523195715
102,0.0907860135204018
103,0.025577132063840716
104,0.06834586697314365
105,0.00378242236953187
106,0.09317803202794683
107,0.08286664422390623
108,0.07235748445455749
109,0.11491662924906053
110,0.10393214467258716
111,0.09176853194960018
112,0.08120150640253854
113,0.06972307945727799
114,0.13490560177388367
115,0.12400452640344362
116,0.11278451886591312
117,0.04822837453566949
118,0.037681395806563545
119,0.027242881264260353
120,0.01653495957482427
121,0.1406416149767464
122,0.12920190609619403
123,0.11812835778652239
124,0.10634311595463358
125,0.04167737225550136
126,0.0850918039619987
127,0.07334432627680187
128,0.1455081144969858
129,0.13473942007402465
130,0.06982346484735923
131,0.11205601831218281
132,0.1013973633907512
133,0.08952816316706641
134,0.02506179004057543
135,0.014411607892742335
136,0.13465943145056566
137,0.12397148381337018
138,0.059015078177270384
139,0.048457469332461325
140,0.03793963163905243
141,0.08050665225793086
142,0.07000608652356588
143,0.13552370232872007
144,0.12417285553604805
145,0.05919477171775384
146,0.10199710764306036
147,0.09073691844036619
148,0.025992097843561365
149,0.01562927158888185
150,0.004930939433906674
151,0.1500704813914391
152,0.13867535708285122
153,0.12722061779042243
154,0.11541738698881714
155,0.10406377109765684
156,0.0926769249877489
157,0.028366270779382984
158,0.017779257811932025
159,0.1320865788191426
160,0.06780651436242863
161,0.057299066056340865
162,0.10021262610723583
163,0.08958604040350565
164,0.02425792141653295
165,0.06768903479498423
166,0.08024582228983702
167,0.12408318371852078
168,0.058801923419705596
169,0.10182984505015294
170,0.037314387761011605
171,0.08031043328683524
172,0.015153012739368985
173,0.13486953253960182
174,0.06957222209314234
175,0.11262086005114388
176,0.10184123513578203
177,0.03673378006391049
178,0.026206796597167452
179,0.015505857958968422
180,0.005163100955601932
181,0.1244113613620639
182,0.06062836730263134
183,0.05001018046302154
184,0.09303011998036242
185,0.02814988174917025
186,0.017522347253745147
187,0.12493645197837805
188,0.06036997795851889
189,0.04977112304654887
190,0.03926479805446547
191,0.0287565113701919
192,0.07154619151550551
193,0.13180563511659465
194,0.1209699123382874
195,0.05558765185211425
196,0.04511389068374975
197,0.0345048147217875
198,0.07706266599433534
199,0.012553880969878152
200,0.0950655082506595
201,0.1383270474754558
202,0.1269638598277275
203,0.11538759191181353
204,0.051081816240823946
205,0.09350174779666928
206,0.08209918788936982
207,0.07041429729065071
208,0.14693357826407083
209,0.1368183771762484
210,0.12452120262072627
211,0.11355763966661822
212,0.10262765783009914
213,0.03763554816256134
214,0.027105250837818774
215,0.07016511346767354
216,0.12454163867531712
217,0.06021171842858254
218,0.04980452880876567
219,0.03931831224022546
220,0.0826544639900181
221,0.017315572366265634
222,0.06032942401858999
223,0.14031305723317905
224,0.1288589862620297
225,0.06388450461974839
226,0.10694060638398734
227,0.09578249126006907
228,0.08351607015697349
229,0.07321118221194142
230,0.061873003620093577
231,0.13327049251815443
232,0.06942262351397716
233,0.05872376753134824
234,0.10210678590527617
235,0.09026048973869495
236,0.025822447874499877
237,0.06882558619081308
238,0.1332259845480132
239,0.12232793915517082
240,0.057770284309314426
241,0.10113518785801565
242,0.03619326961118791
243,0.07939098052183532
244,0.014448176464231827
245,0.003844519498928942
246,0.08537974337077324
247,0.07508187690440553
248,0.11821949806203279
249,0.10649182386206855
250,0.09556042213800775
251,0.030758596551814947
252,0.07316197509877034
253,0.009002481808015576
254,0.13276684524932195
255,0.12210096529522318
256,0.05763725039587817
257,0.047188438966406995
258,0.0904077625654742
259,0.07943770893800962
260,0.01429748582892114
261,0.003692140206219339
262,0.09509651417777851
263,0.13783748165576976
264,0.12652794035704892
265,0.11570930417135727
266,0.1048081222026939
267,0.039464174735787075
268,0.0822164421953741
269,0.07087927907472139
270,0.14173257347551294
271,0.13013015415782095
272,0.1196803298490399
273,0.054672292566076586
274,0.0972804551382877
275,0.08576977200802702
276,0.021148480061183483
277,0.06403506081039959
278,0.12994940621890688
279,0.11891366922396873
280,0.05463975760702609
281,0.04399299513927672
282,0.033585630436276596
283,0.07622538573345572
284,0.06468439930378173
285,0.12888329760285105
286,0.06577371816738925
287,0.10968054586853687
288,0.04416460528549339
289,0.03359983672134479
290,0.07642834915419305
291,0.011660131970362097
292,0.08404457708683483
293,0.12674540631896092
294,0.062326703824516674
295,0.1048568995043204
296,0.0949455753798365
297,0.029703959063592963
298,0.024892527277293786
299,0.07248065799730816
300,0.06652538237116007
301,0.008476464181085832
302,0.07450243164617203
303,0.06732140738659355
304,0.06387630314215949
305,0.05889960326675042
306,0.05397720098785347
307,0.10256944709654645
308,0.04350336306409987
309,0.09190335015542989
310,0.08677254473439296
311,0.080730363284743
312,0.07562787419997904
313,0.06680375726301294
314,0.11680275122695788
315,0.05629680068028011
316,0.05286273482333392
317,0.0477449751751044
318,0.042795371256478205
319,0.03782979063873406
320,0.08655383369448294
321,0.07912421021925714
322,0.020476528875919196
323,0.015462251072157476
