,0
0,0.09667074125697131
1,0.15346688284887683
2,0.08685735153914945
3,0.06146714520497306
4,0.052715658479023354
5,0.12494455283961288
6,0.146291299157377
7,0.07435009455575405
8,0.06240467075157874
9,0.12200292350609768
10,0.05864605478303184
11,0.10924848899581238
12,0.10238389058347572
13,0.09563399949665798
14,0.13518084594820817
15,0.1326628782736274
16,0.04651238610603044
17,0.05188674480330169
18,0.11151511888457281
19,0.031322692770268425
20,0.09543071094057198
21,0.08457032967835668
22,0.050612349526853624
23,0.1285012495254123
24,0.125497365950078
25,0.038486286206879994
26,0.03440342834860009
27,0.028053297808354374
28,0.07650479769923968
29,0.1312826437361187
30,0.06642884345485353
31,0.05007628584938262
32,0.12885024219723856
33,0.049042056847104984
34,0.11444748004345907
35,0.03452185103453626
36,0.14085956329426425
37,0.08467312777846289
38,0.11652200113922968
39,0.06317843135526546
40,0.043500081947036445
41,0.05910685125848067
42,0.08715177098550045
43,0.061391111356480774
44,0.1260757816151471
45,0.06244592241719975
46,0.11983509732063728
47,0.058192326787506105
48,0.05993010716643532
49,0.04297744120758912
50,0.13886990210201539
51,0.06582418232244763
52,0.06701414688247859
53,0.11488811393714246
54,0.0627021097478354
55,0.044659308929344964
56,0.10080458544852018
57,0.06989185453766046
58,0.07757324033658768
59,0.07772658068779792
60,0.06267651043360019
61,0.11831468025490341
62,0.04249231255942898
63,0.10630377317181641
64,0.10203887294695967
65,0.07034490910096401
66,0.06344561627001799
67,0.06641616202256011
68,0.12976501934132428
69,0.12311315290877414
70,0.11575397033875827
71,0.031095460947754824
72,0.10001881113213112
73,0.14382499703993962
74,0.06854571841651216
75,0.13066770476227216
76,0.12132950632970559
77,0.11557362295482115
78,0.05424613436744288
79,0.1037335330783528
80,0.10067141873921989
81,0.14013744526001023
82,0.13996390840216666
83,0.08146918610416998
84,0.1248225443179567
85,0.12170636366523954
86,0.04855714980720051
87,0.10567046167715573
88,0.08565313838775826
89,0.14456470543662497
90,0.14225452381956744
91,0.1398579700716333
92,0.13503088000558827
93,0.1285968289834381
94,0.1251027661002112
95,0.04334666307118985
96,0.04534443407368107
97,0.04054377080889771
98,0.14468134672745872
99,0.06391574420503714
100,0.08190647917919426
101,0.12423654382533357
102,0.11783256882973836
103,0.1116523672734085
104,0.10462511718962463
105,0.07916257128485799
106,0.13564677385367893
107,0.1291019256217228
108,0.05619347043887514
109,0.06029313504998603
110,0.10994892234184041
111,0.1054297106919416
112,0.09676078035142646
113,0.14102899626043966
114,0.1434812242838631
115,0.13788887607419253
116,0.13146717606692931
117,0.12427301699875329
118,0.12052196796191779
119,0.11607606665604243
120,0.039656765845097836
121,0.02052866088086994
122,0.13562669689593052
123,0.06430208748164234
124,0.1331589066198973
125,0.06855982043411236
126,0.04665879708962349
127,0.03787901595063314
128,0.044176243081137975
129,0.07268160935477738
130,0.06485127019266712
131,0.07405826784414121
132,0.04578641576976862
133,0.1197590782747628
134,0.051563652238023464
135,0.0297731508644093
136,0.07859607811169936
137,0.12742841277381117
138,0.12600991905264686
139,0.04878258420693528
140,0.12687301346908245
141,0.05044920292015263
142,0.11371081034868707
143,0.050503945233564204
144,0.03471659510810695
145,0.059345486135736335
146,0.053678190503938565
147,0.12604898742772014
148,0.12296016687077693
149,0.03808708236536805
150,0.11011641764286267
151,0.02608786231588404
152,0.10058118536564069
153,0.14341815376775574
154,0.14218937995730568
155,0.14222185038391288
156,0.0728836654408001
157,0.12977643252795606
158,0.12210130066411007
159,0.11872695367711493
160,0.0461155653195327
161,0.10706648614695408
162,0.1002874188121235
163,0.1440944810147572
164,0.14291971355530286
165,0.0739823963343903
166,0.13067943176850866
167,0.06607447119354856
168,0.11821557221967455
169,0.10958637515202796
170,0.0570298481940777
171,0.14969720010659684
172,0.1469681713693104
173,0.14180735043286763
174,0.13432044054529585
175,0.12951599156447094
176,0.12335258179154805
177,0.04499470375259275
178,0.11107092009240577
179,0.03964912222386512
180,0.0906511272098904
181,0.13275127230407657
182,0.06287737471325294
183,0.12304627803777154
184,0.05259523923809894
185,0.11277349372864273
186,0.05029271610822922
187,0.09834825746077196
188,0.048887494865845656
189,0.07790486740224188
190,0.1284967970115375
191,0.12058321526678749
192,0.04147170987510417
193,0.10778735581838458
194,0.05475956875899346
195,0.15473682494595387
196,0.14032140333545962
197,0.14026531280370869
198,0.08470865779915195
199,0.12939730880599554
200,0.12525653950054177
201,0.061528126026244384
202,0.11416395513996631
203,0.09552438542718886
204,0.14481191584216474
205,0.13282348189849585
206,0.12818915025384847
207,0.12162902579799637
208,0.046413098793706226
209,0.04605825934187664
210,0.09981548240526389
211,0.07443197764029977
212,0.06689778362137408
213,0.08171075319986972
214,0.12799765481801023
215,0.05810157754664318
216,0.1115702608001276
217,0.10451494485247029
218,0.08227685107458935
219,0.13971712101301814
220,0.12767931722737247
221,0.12898050520610727
222,0.05034643975674848
223,0.11665972200464492
224,0.04427508971820175
225,0.05253193808827021
226,0.06523072123589968
227,0.06091205516679016
228,0.12535498191039582
229,0.05094656331360966
230,0.04353843536982641
231,0.10850663195262236
232,0.04157014906385857
233,0.0745304015292575
234,0.12884676415022378
235,0.07494970095534761
236,0.0657715343830621
237,0.1224684392314288
238,0.062041605725838195
239,0.10826920693146379
240,0.022341851099783684
241,0.13559715931467353
242,0.08571870374164582
243,0.13310200028278465
244,0.1285858151437623
245,0.05837413820648512
246,0.11698085539055522
247,0.035586089123817236
248,0.027658016717175653
249,0.09960002462316445
250,0.1303381587265297
251,0.0810172886796388
252,0.06380537882801528
253,0.04996190605079016
254,0.061159130928838054
255,0.05092257768507655
256,0.06994894455761524
257,0.12584977451242355
258,0.12749307771041626
259,0.06910205629910579
260,0.12608796172691428
261,0.0716913770683197
262,0.04907850826702673
263,0.10395721092881514
264,0.09703257275295363
265,0.14113567164853807
266,0.06106518611578508
267,0.13927843703705786
268,0.13213827600984238
269,0.12308966505643286
270,0.07229937039256062
271,0.11310792559075093
272,0.043407007834308155
273,0.14034490354672619
274,0.13082683668364442
275,0.07784538773824057
276,0.12207012071978388
277,0.04218285837543914
278,0.044282517599476115
279,0.10321648593507889
280,0.1377580998998422
281,0.13813166604854737
282,0.07361661901627556
283,0.12628512228555722
284,0.12020966886846005
285,0.11159496204793105
286,0.02715135924121768
287,0.02293622032294013
288,0.0707797095098304
289,0.06127099403831026
290,0.1310673454078153
291,0.1234814799699913
292,0.045573257837604506
293,0.11037932330987835
294,0.10602097729059154
295,0.09498703351508941
296,0.130928355280508
297,0.13405722526383132
298,0.06389726387617445
299,0.04117166876772377
300,0.1146922660356513
301,0.03173180965898442
302,0.10014060372160108
303,0.07819540882866483
304,0.06649911704421198
305,0.07875221334045256
306,0.12936050569048457
307,0.1218009784199784
308,0.03598852488601367
309,0.05543607938780854
310,0.03691463085558244
311,0.0575491631243476
312,0.13176348923120745
313,0.06525309302680457
314,0.13402444776608005
315,0.12982628771405802
316,0.12303178408722032
317,0.05387548696434032
318,0.1109822798584363
319,0.022671322310926428
320,0.13522106253547972
321,0.060156448025733576
322,0.06293664023132425
323,0.0690103615404088
324,0.11367055565824384
325,0.10332003292402772
326,0.07760030865455114
