,cloud_time,edge_time,tran_time,wait_time_1,wait_time_2
0,-1.0,0.0,9.738658321563882e-05,1.035796795920685,1.0357933044433594
1,-1.0,0.05,0.0004671045999613282,1.027536256153673,1.0273678302764893
2,0.011512041091918945,0.0,0.0001368691534364252,0.023294782026002925,0.023421525955200195
3,0.011512041091918945,0.0,7.491063236852156e-05,0.022156468579016125,0.022181987762451172
4,0.011512041091918945,0.0,8.614981829080799e-05,0.022211101061634323,0.02219986915588379
5,-1.0,0.0,0.00011494894674577809,1.0495149609305394,1.0494372844696045
6,0.0046367645263671875,0.05,0.0002924413191832303,0.0057199626579444605,0.005274534225463867
7,-1.0,0.05,0.000773483263581333,1.0568285646439326,1.056870698928833
8,0.0026946067810058594,0.05,0.00042809403989302547,0.0505667057029031,0.050606489181518555
9,0.00559544563293457,0.05,0.0002924447175225382,0.09563394701558443,0.09550309181213379
10,-1.0,0.05,0.0003510912485475389,1.064190967203988,1.063734769821167
11,0.006238460540771484,0.0,9.073727716351307e-05,0.025711411070064482,0.025773048400878906
12,0.0026946067810058594,0.05,0.00043826612604885975,0.043253332564528776,0.04304194450378418
13,0.006238460540771484,0.0,0.0001500220162367577,0.02225062258314341,0.022387027740478516
14,0.0026946067810058594,0.05,0.0004792587757823929,0.04056364834437749,0.04073786735534668
15,0.006238460540771484,0.0,0.00018929929899064589,0.020287886572388433,0.0204770565032959
16,0.007730960845947266,0.05,0.00036204150444327156,0.05253529556666746,0.052564144134521484
17,-1.0,0.05,0.0004694249457752635,1.1003243018839686,1.1003427505493164
18,-1.0,0.05,0.0005352617386958978,1.1052083368025971,1.105008840560913
19,0.00559544563293457,0.05,0.0007092810781894256,0.09345475406526746,0.09357619285583496
20,0.007730960845947266,0.05,0.0007653012697167419,0.0404382391947674,0.04033041000366211
21,0.007730960845947266,0.05,0.00029376625617940987,0.04043590909403276,0.040338993072509766
22,-1.0,0.05,0.00029744531027514067,1.0717773826078028,1.0711848735809326
23,0.011887073516845703,0.05,0.0003010802720848178,0.05451868772928065,0.05417895317077637
24,-1.0,0.0,7.392509271332093e-05,1.0855367415239419,1.0855512619018555
25,0.001848459243774414,0.05,0.0003999736961452375,0.10301982347654393,0.10273432731628418
26,0.011862039566040039,0.05,0.0004141364808459778,0.12395786255958273,0.12364959716796875
27,0.011887073516845703,0.05,0.0003235697528541293,0.04482991027029625,0.0443727970123291
28,0.0038726329803466797,0.05,0.00040557579366829263,0.07767753644799748,0.07774639129638672
29,0.011887073516845703,0.05,0.00035605021809887355,0.045971711191502805,0.045616865158081055
30,-1.0,0.05,0.0004135007129926336,1.0863113566925389,1.0862410068511963
31,0.0054972171783447266,0.0,0.00011564169643321306,0.06466669902834449,0.06467199325561523
32,0.0038726329803466797,0.05,0.00034428763558283255,0.07758235828143749,0.07755231857299805
33,0.0038726329803466797,0.05,0.0005103259031758023,0.07540313559772419,0.07558393478393555
34,0.0054972171783447266,0.0,8.192122489241329e-05,0.061828231622892325,0.061745643615722656
35,0.0054972171783447266,0.0,0.00014826998467215832,0.06117595211991263,0.06113696098327637
36,-1.0,0.0,8.246594518052872e-05,1.0923553798971113,1.0922434329986572
37,0.005296230316162109,0.0,0.00011251907028992668,0.08596885041632743,0.08593106269836426
38,0.0017633438110351562,0.05,0.00029860143884567693,0.15206548725903254,0.1519942283630371
39,0.00559544563293457,0.05,0.0003375272693529939,0.0902762192566063,0.08995604515075684
40,0.005296230316162109,0.0,0.00014195790953499472,0.07234185974943924,0.07239842414855957
41,0.005296230316162109,0.0,0.00015017378547971453,0.07066211251561572,0.07076287269592285
42,-1.0,0.05,0.0008136860070266152,1.146594972896832,1.1470293998718262
43,-1.0,0.0,6.979299253835997e-05,1.127772841329712,1.127704381942749
44,0.001848459243774414,0.05,0.0005117862903953667,0.10028070839570415,0.10034942626953125
45,0.001848459243774414,0.05,0.0006569891348735178,0.09993678971990666,0.10004711151123047
46,0.0017478466033935547,0.05,0.0004909037175760746,0.1563232631590857,0.15594482421875
47,0.001730203628540039,0.05,0.00029154875349104943,0.1684521638077394,0.16792845726013184
48,0.0017309188842773438,0.05,0.000528617520359053,0.1548074125600648,0.15464496612548828
49,0.0034987926483154297,0.0,0.0001443342629708023,0.14241318611290332,0.1425025463104248
50,0.0035054683685302734,0.0,6.723191572008118e-05,0.16228083958985767,0.1622779369354248
51,0.015030145645141602,0.0,7.15995273180849e-05,0.09707290078157163,0.09701061248779297
52,0.015030145645141602,0.0,8.853253577445675e-05,0.09619435048254314,0.09620022773742676
53,0.0017633438110351562,0.05,0.00036803850337895663,0.15340610558254647,0.1533801555633545
54,0.015030145645141602,0.0,0.0001274733387121632,0.09487258624269018,0.09481930732727051
55,0.011862039566040039,0.05,0.0007790710092705648,0.1215388279844567,0.12161946296691895
56,0.011862039566040039,0.05,0.00048531255739465615,0.11972339582180963,0.11965489387512207
57,-1.0,0.0,0.0001155109135388644,1.1462270919491928,1.1463093757629395
58,-1.0,0.05,0.0004397781200703783,1.1565324484825974,1.1563951969146729
59,0.0017478466033935547,0.05,0.0005417600137948061,0.15745659514060834,0.15722346305847168
60,0.0017633438110351562,0.05,0.0006089867699399976,0.1502190767379765,0.14997029304504395
61,-1.0,0.05,0.000507951553099279,1.1611641282737966,1.1608994007110596
62,0.00640869140625,0.0,7.545336703287123e-05,0.13268469596189558,0.13274621963500977
63,-1.0,0.05,0.0005377332855634704,1.180624168651683,1.1805803775787354
64,0.0036230087280273438,0.0,7.713492250685535e-05,0.15377325754941656,0.1537916660308838
