0.01,0.04,0.04666666666666667,0.8866666666666667,211.26135141052314875
0.04666666666666667,0.06666666666666667,0.09333333333333334,0.69,218.00101906617017365
0.06666666666666667,0.13333333333333333,0.056666666666666664,0.5766666666666667,221.84365123035670304
0.03,0.03333333333333333,0.07666666666666666,0.8466666666666667,214.08266476339387113
0.07,0.07333333333333333,0.11,0.6333333333333333,220.30778173566908254
0.11,0.14666666666666667,0.11,0.27666666666666667,223.5815011178264805
0.08666666666666667,0.11,0.08,0.6066666666666667,218.0857679452755668
0.06333333333333334,0.08333333333333333,0.07666666666666666,0.6533333333333333,221.30852062230639458
0.07666666666666666,0.13333333333333333,0.09333333333333334,0.5,221.69192130524828419
0.11,0.13,0.14,0.31333333333333335,225.7078419987418534
0.08333333333333333,0.12,0.09,0.38,217.47507306542963855
0.05,0.13666666666666666,0.11333333333333333,0.4633333333333333,222.17970354879070748
0.06666666666666667,0.10666666666666667,0.11666666666666667,0.61,218.90467220261775842
0.08666666666666667,0.09,0.10333333333333333,0.5933333333333334,222.24759364031493215
0.05333333333333334,0.056666666666666664,0.07666666666666666,0.77,210.99343338501867397
0.07,0.11333333333333333,0.06666666666666667,0.6,220.56594149168336305
0.06666666666666667,0.12333333333333334,0.08,0.6233333333333333,218.02183179124649132
0.056666666666666664,0.10666666666666667,0.1,0.57,220.82625715040351135
0.07666666666666666,0.06333333333333334,0.10333333333333333,0.6233333333333333,220.038104298056401
0.043333333333333335,0.06666666666666667,0.09333333333333334,0.6666666666666666,213.95544023301802897
0.05333333333333334,0.09333333333333334,0.11333333333333333,0.57,220.32541080829506547
0.07,0.09,0.09333333333333334,0.62,222.35984057414231907
0.02,0.09666666666666666,0.06333333333333334,0.6833333333333333,215.9680509909918569
0.06666666666666667,0.1,0.10666666666666667,0.5766666666666667,219.02344070250915273
0.06333333333333334,0.09666666666666666,0.13,0.6433333333333333,217.93430160600154008
0.04,0.056666666666666664,0.08333333333333333,0.74,217.74260785239014114
0.12,0.08666666666666667,0.11333333333333333,0.5033333333333333,219.09925772490043999
0.05,0.05,0.07333333333333333,0.74,219.69913422256552696
0.08333333333333333,0.12333333333333334,0.11666666666666667,0.4633333333333333,223.42956752235065956
0.10333333333333333,0.15666666666666668,0.11666666666666667,0.18666666666666668,194.72892671003773277
0.08,0.09,0.11,0.37666666666666665,189.62379990487850308
0.12,0.17,0.14,0.16333333333333333,193.39932390455723495
0.08333333333333333,0.10333333333333333,0.09333333333333334,0.38333333333333336,190.11081439401093111
0.0033333333333333335,0.0,0.0,0.0,86.362193479159235554
0.006666666666666667,0.006666666666666667,0.0,0.0,86.347383380808828725
0.0,0.0,0.0,0.0,inf
0.01,0.0033333333333333335,0.0,0.0,86.021077259677319236
0.01,0.0033333333333333335,0.0,0.0,85.65791395005692754
0.016666666666666666,0.04,0.04,0.86,189.44077469066798552
0.043333333333333335,0.056666666666666664,0.12333333333333334,0.7133333333333334,189.06163440365835243
0.05,0.06333333333333334,0.10666666666666667,0.6866666666666666,190.33425579209055273
0.05333333333333334,0.15333333333333332,0.11,0.2966666666666667,190.9770709045467674
0.03333333333333333,0.06,0.14,0.7133333333333334,193.71594205754464442
0.0033333333333333335,0.0033333333333333335,0.0,0.0,84.399759442569999034
0.0,0.0,0.0,0.0,84.49746421893826847
0.0,0.0,0.0,0.0,86.229652489945742715
0.016666666666666666,0.0,0.0,0.0,84.5174138121885401
0.10666666666666667,0.17,0.11,0.39,193.62195614169662522
0.0,0.0,0.0,0.0,86.9237221905870684
0.013333333333333334,0.0,0.0,0.0,84.50498890507484113
0.0,0.0,0.0,0.0,84.78829529254895492
0.01,0.0,0.0,0.0,84.85817565987758298
0.016666666666666666,0.0,0.0,0.0,85.66825381782293406
0.006666666666666667,0.0,0.0,0.0,85.82188414012356992
0.10333333333333333,0.15,0.11666666666666667,0.2733333333333333,193.81390007955621035
0.07,0.10333333333333333,0.11333333333333333,0.63,194.5272574278533505
0.006666666666666667,0.0,0.0,0.0,72.32867187695796918
0.0,0.0,0.0,0.0,72.72073263341859763
0.01,0.0,0.0,0.0,84.784844571036760884
0.0033333333333333335,0.0,0.0,0.0,86.4125526046874485
0.0,0.0,0.0,0.0,72.45284270425634494
0.0,0.0,0.0,0.0,73.08790695983198086
0.09,0.13333333333333333,0.1,0.34,193.36368963181962144
0.013333333333333334,0.03333333333333333,0.02666666666666667,0.9166666666666666,191.48292947343576162
0.0,0.0,0.0,0.0,72.301088592063350056
0.0,0.0,0.0,0.0,72.12315417055356613
0.006666666666666667,0.0,0.0,0.0,83.369157873521020266
0.013333333333333334,0.0,0.0,0.0,84.67127625800271289
0.0,0.0,0.0,0.0,71.07959377188595145
0.006666666666666667,0.0033333333333333335,0.0,0.0,72.65908411495471609
0.006666666666666667,0.0,0.0,0.0,72.467614098703734625
0.0,0.0,0.0,0.0,73.42550984491079406
0.01,0.0033333333333333335,0.0,0.0,73.11238939734528644
0.0,0.0,0.0,0.0,71.84595726200524765
0.0,0.0,0.0,0.0,74.012836667238006076
0.0033333333333333335,0.01,0.0,0.0,73.03540892598425087
0.0,0.0,0.0,0.0,72.857001660095131075
0.0,0.0,0.0,0.0,73.41501829845516988
0.01,0.013333333333333334,0.0,0.0,74.15394780746641126
0.013333333333333334,0.0,0.0,0.0,72.51185997592794565
0.03666666666666667,0.02666666666666667,0.0,0.013333333333333334,73.257586140124350715
